postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
362,	39,	6,	363,	0,	0.430366,	0.430366,	36.2156,	0.000606162,	0,	0.594938,	0.316786,	0.278684,	0.307195,	0.0124272,	0.5805,	0.965946,	71.7722,	7.06858,	2.55737,	9.21584,	2.04971,	1.37075,	19.6595,	0,	0,	0,	666,	0.368037,	0.368037,	32.3019,	0.000508562,	0.0193635,	0.0192883,	6.91185,	2.69264e-05,	0.0156409,	0,	1000,	1.50606e+09,	0,	0,	0.000404678,	86.55,	26221.8,	0,	812,	39,	0.75,	0,	0.47,	0,	9.74,	4773.83,	1.01087,	4772.82,	9.58,	nan,	0.613442,	0.613442,	734.44,	198.56,	219531,	197.2,	0,	
626,	40,	6,	627,	0.000483668,	0.0106229,	0.0106229,	23.17,	6.33245e-06,	0,	0.00228499,	0.0201487,	0.0166074,	0.977426,	0.720389,	0.231771,	0.59765,	45.1028,	2.32238,	2.03321,	29.3228,	4.88156,	0.847656,	15.9765,	0,	0,	0,	666,	0.356758,	0.356758,	29.3891,	0.000451936,	0.0823302,	0.0820107,	8.5719,	0.000105451,	0.0181048,	0,	1000,	1.50607e+09,	0,	0,	0.00224238,	87.72,	35619.5,	0,	911,	40,	0.36,	0,	0.21,	0,	10.54,	6426.04,	1.00779,	6425.03,	10.48,	nan,	0.613442,	0.613442,	734.44,	209.1,	225957,	207.68,	0,	
334,	41,	6,	335,	0,	0.417718,	0.417718,	22.1698,	0.000532868,	0,	0.998611,	0.36928,	0.0592346,	0.00152727,	0.00239195,	0.158007,	0.0827144,	89.9375,	7.90848,	2.11847,	0.045818,	2.00957,	0.737011,	10.8271,	0,	0,	0,	666,	0.360904,	0.360904,	28.6952,	0.000472666,	0.0852202,	0.0848895,	12.6637,	0.000107813,	0.0169209,	0,	1000,	1.50606e+09,	0,	0,	0.00181774,	86.73,	20319.3,	0,	949,	41,	0.44,	0,	0.2,	0,	9.36,	3899.59,	1.01192,	3898.57,	9.32,	nan,	0.613442,	0.613442,	734.44,	218.46,	229857,	217,	0,	
289,	42,	6,	290,	0,	0.403809,	0.403809,	39.2242,	0.000525325,	0,	0.0555507,	0.456644,	0.941576,	0.231991,	0.00619437,	0.0963854,	0.928671,	47.4998,	9.30631,	3.88315,	6.95973,	2.02478,	0.644578,	19.2867,	0,	0,	0,	666,	0.333083,	0.333083,	34.1568,	0.000467319,	0.0547152,	0.0545028,	2.54537,	7.13675e-05,	0.0119609,	0,	1000,	1.50607e+09,	0,	0,	0.000827269,	88.57,	28438,	0,	993,	42,	0.38,	0,	0.26,	0,	10.25,	5203.77,	1.00861,	5202.76,	10.25,	nan,	0.613442,	0.613442,	734.44,	228.71,	235061,	227.25,	0,	
287,	43,	6,	288,	0,	0.403114,	0.403114,	32.1247,	0.00052658,	0,	0.00352702,	0.295396,	0.753417,	0.0160673,	0.00785191,	0.107172,	0.465823,	45.1587,	6.72634,	3.50683,	0.48202,	2.03141,	0.660758,	14.6582,	0,	0,	0,	666,	0.316374,	0.316374,	44.358,	0.000465328,	0.057055,	0.0568336,	5.44695,	8.05444e-05,	0.0223633,	0,	1000,	1.50607e+09,	0,	0,	0.00141086,	2923.91,	24912.5,	0,	889,	43,	0.4,	0,	0.32,	0,	317.46,	4542.16,	1.00743,	4541.15,	3.13,	314.26,	0.613442,	0.613442,	1048.7,	231.91,	239603,	230.38,	0,	
376,	44,	6,	377,	0,	0.435649,	0.435649,	40.2115,	0.000517755,	0,	0.00157944,	0.644162,	0.993814,	0.811657,	0.875137,	0.0251647,	0.705823,	45.0711,	12.3066,	3.98763,	24.3497,	5.50055,	0.537747,	17.0582,	0,	0,	0,	666,	0.414762,	0.414762,	34.0779,	0.00055733,	0.0910464,	0.0906931,	11.8375,	0.000121741,	0.012989,	0,	1000,	1.50607e+09,	0,	0,	0.000959203,	91.75,	36086.8,	0,	986,	44,	0.72,	0,	0.21,	0,	10.33,	6508.73,	1.00858,	6507.72,	10.31,	nan,	0.613442,	0.613442,	1048.7,	242.24,	246111,	240.69,	0,	
278,	45,	6,	279,	0,	0.40171,	0.40171,	34.0618,	0.000535921,	0,	0.00918228,	0.996443,	0.676806,	0.042877,	0.00412564,	0.181071,	0.856209,	45.4132,	17.9431,	3.35361,	1.28631,	2.0165,	0.771606,	18.5621,	0,	0,	0,	666,	0.412571,	0.412571,	28.1273,	0.000539819,	0.0963806,	0.0960066,	6.73698,	0.000124175,	0.0109664,	0,	1000,	1.50607e+09,	0,	0,	0.00110304,	91.3,	31768.6,	0,	959,	45,	0.67,	0,	0.17,	0,	9.79,	5751.12,	1.01149,	5750.11,	9.75,	nan,	0.613442,	0.613442,	1048.7,	252.03,	251863,	250.44,	0,	
262,	46,	6,	263,	0,	0.399328,	0.399328,	37.2629,	0.000527842,	0,	0.593864,	0.169261,	0.955605,	0.0307972,	0.00152653,	0.117784,	0.806625,	71.7239,	4.70818,	3.91121,	0.923917,	2.00611,	0.676676,	18.0663,	0,	0,	0,	666,	0.309423,	0.309423,	43.3847,	0.000435808,	0.0559943,	0.055777,	2.16396,	7.27311e-05,	0.0143191,	0,	1000,	1.50607e+09,	0,	0,	0.00126792,	72.35,	25375.5,	0,	939,	46,	0.24,	0,	0.16,	0,	6.34,	4621.52,	1.01656,	4620.5,	6.31,	nan,	0.613442,	0.613442,	1048.7,	258.37,	256484,	256.75,	0,	
351,	47,	6,	352,	0,	0.426497,	0.426497,	24.5449,	0.000540556,	0,	0.998618,	0.921395,	0.998766,	0.0891412,	0.000401284,	0.214484,	0.361846,	89.9378,	16.7423,	3.99753,	2.67424,	2.00161,	0.821725,	13.6185,	0,	0,	0,	666,	0.396085,	0.396085,	22.4627,	0.000536096,	0.0887024,	0.0883583,	1.90684,	0.000118638,	0.0129711,	0,	1000,	1.50607e+09,	0,	0,	0.00102278,	72.66,	18241.9,	0,	899,	47,	0.67,	0,	0.24,	0,	6.41,	3391.06,	1.01179,	3390.04,	6.36,	nan,	0.613442,	0.613442,	1048.7,	264.78,	259875,	263.11,	0,	
328,	48,	6,	329,	0,	0.415386,	0.415386,	20.5141,	0.000516012,	0,	0.998673,	0.660724,	0.972987,	0.54924,	0.00200914,	0.00680116,	0.0382767,	89.9403,	12.5716,	3.94597,	16.4772,	2.00804,	0.510202,	10.3828,	0,	0,	0,	666,	0.411465,	0.411465,	22.0802,	0.000590813,	0.072861,	0.0725783,	4.31443,	9.86326e-05,	0.00934489,	0,	1000,	1.50607e+09,	0,	0,	0.000675383,	94.01,	15733.7,	0,	930,	48,	0.86,	0,	0.21,	0,	10.41,	2933.95,	1.00684,	2932.95,	10.36,	nan,	0.613442,	0.613442,	1048.7,	275.19,	262809,	273.47,	0,	
337,	49,	6,	338,	0,	0.419513,	0.419513,	38.0327,	0.000530469,	0,	0.00103902,	0.6601,	0.999375,	0.482737,	0.00105212,	0.139188,	0.941101,	45.0468,	12.5616,	3.99875,	14.4821,	2.00421,	0.708782,	19.411,	0,	0,	0,	666,	0.392337,	0.392337,	33.4034,	0.000549458,	0.087267,	0.0869283,	0.798057,	0.000119388,	0.0129005,	0,	1000,	1.50608e+09,	0,	0,	0.00085228,	89.59,	29528.3,	0,	988,	49,	0.72,	0,	0.23,	0,	6.21,	5352.09,	1.01995,	5351.07,	6.2,	nan,	0.613442,	0.613442,	1048.7,	281.4,	268161,	279.67,	0,	
288,	50,	6,	289,	0,	0.403469,	0.403469,	36.7093,	0.00051708,	0,	0.394785,	0.232402,	0.844522,	0.954233,	0.0029887,	0.0181466,	0.780849,	62.7653,	5.71843,	3.68904,	28.627,	2.01195,	0.52722,	17.8085,	0,	0,	0,	666,	0.360648,	0.360648,	40.2894,	0.000517862,	0.0377214,	0.037575,	2.53625,	5.03482e-05,	0.0114392,	0,	1000,	1.50608e+09,	0,	0,	0.000510163,	87.37,	26490.4,	0,	972,	50,	0.72,	0,	0.27,	0,	6.43,	4809.58,	1.00705,	4808.57,	6.41,	nan,	0.613442,	0.613442,	1048.7,	287.83,	272971,	286.08,	0,	
364,	51,	6,	365,	0,	0.430883,	0.430883,	32.7069,	0.000516722,	0,	0.892098,	0.986972,	0.958211,	0.184142,	0.927807,	0.0143967,	0.144733,	85.1444,	17.7916,	3.91642,	5.52426,	5.71123,	0.521595,	11.4473,	0,	0,	0,	666,	0.412717,	0.412717,	34.2606,	0.000510096,	0.0799002,	0.0795902,	11.6776,	9.75929e-05,	0.00595508,	0,	1000,	1.50608e+09,	0,	0,	0.000356194,	96.8,	30282.7,	0,	196,	51,	0.58,	0,	0.15,	0,	11.1,	5495.82,	1.00755,	5494.81,	10.55,	nan,	0.613442,	0.613442,	1048.7,	298.93,	278467,	296.63,	0,	
303,	52,	6,	304,	0,	0.408345,	0.408345,	33.4765,	0.00054015,	0,	0.487063,	0.818727,	0.997306,	0.240972,	0.000663538,	0.211629,	0.687263,	66.9178,	15.0996,	3.99461,	7.22917,	2.00265,	0.817443,	16.8726,	0,	0,	0,	666,	0.438996,	0.438996,	30.6734,	0.00056823,	0.0720696,	0.0717899,	0.781596,	9.48583e-05,	0.00692547,	0,	1000,	1.50608e+09,	0,	0,	0.00047553,	95.92,	25464.2,	0,	948,	52,	0.8,	0,	0.16,	0,	10.38,	4670.37,	1.01233,	4669.35,	10.34,	nan,	0.613442,	0.613442,	1048.7,	309.31,	283137,	306.97,	0,	
720,	53,	6,	637,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.000442951,	0.998643,	0.694956,	0.999732,	0.417571,	0.0555831,	0.00971137,	45.0199,	17.9783,	3.38991,	29.9919,	3.67028,	0.583375,	10.0971,	0,	0,	0,	666,	0.397273,	0.397273,	34.7702,	0.000494846,	0.127201,	0.126707,	12.0043,	0.000157126,	0.0204363,	0,	1000,	1.50608e+09,	0,	0,	0.00234131,	2193.42,	102.92,	0,	920,	53,	0.52,	0,	0.25,	1,	244.78,	151.044,	1.01169,	150.032,	3.35,	241.37,	0.613442,	0.613442,	1290.07,	312.72,	283288,	310.32,	0,	
368,	54,	6,	369,	0,	0.432678,	0.432678,	35.8947,	0.000519971,	0,	0.000223998,	0.999834,	0.948708,	0.998907,	0.135739,	0.0472692,	0.998702,	45.0101,	17.9973,	3.89742,	29.9672,	2.54296,	0.570904,	19.987,	0,	0,	0,	666,	0.377667,	0.377667,	36.5673,	0.000471872,	0.116932,	0.116479,	10.9016,	0.000145038,	0.0173124,	0,	1000,	1.50608e+09,	0,	0,	0.00191158,	97.91,	32582.6,	0,	999,	54,	0.44,	0,	0.25,	0,	10.88,	5882.5,	1.00947,	5881.49,	10.87,	nan,	0.613442,	0.613442,	1290.07,	323.6,	289171,	321.19,	0,	
414,	55,	6,	415,	0,	0.480046,	0.480046,	20.0044,	0.000535914,	0,	0.0021625,	0.999729,	0.841456,	0.998579,	0.0699832,	0.181025,	0.00503083,	45.0973,	17.9957,	3.68291,	29.9574,	2.27993,	0.771537,	10.0503,	0,	0,	0,	666,	0.398837,	0.398837,	34.7593,	0.000494164,	0.12622,	0.12573,	11.8872,	0.000155899,	0.0192338,	0,	1000,	1.50608e+09,	0,	0,	0.00188667,	75.66,	19481.9,	0,	986,	55,	0.5,	0,	0.24,	0,	6.74,	3598.52,	1.00733,	3597.51,	6.74,	nan,	0.613442,	0.613442,	1290.07,	330.34,	292769,	327.93,	0,	
317,	56,	6,	318,	0,	0.412332,	0.412332,	28.5265,	0.000527076,	0,	0.000602064,	0.368922,	0.00254286,	0.0241716,	0.964041,	0.111388,	0.0188093,	45.0271,	7.90276,	2.00509,	0.725149,	5.85616,	0.667083,	10.1881,	0,	0,	0,	666,	0.376097,	0.376097,	32.6572,	0.000511238,	0.0468865,	0.0467046,	9.35014,	6.32773e-05,	0.00912764,	0,	1000,	1.50608e+09,	0,	0,	0.000541336,	100.89,	33824.2,	0,	954,	56,	0.64,	0,	0.24,	0,	11.54,	6061.14,	1.00771,	6060.13,	11.5,	nan,	0.613442,	0.613442,	1290.07,	341.88,	298830,	339.43,	0,	
380,	57,	6,	381,	0,	0.437517,	0.437517,	23.0711,	0.000591988,	0,	0.886283,	0.141361,	0.43567,	0.0246058,	0.0775269,	0.511841,	0.0167521,	84.8827,	4.26178,	2.87134,	0.738174,	2.31011,	1.26776,	10.1675,	0,	0,	0,	666,	0.316278,	0.316278,	34.4864,	0.000382641,	0.0703921,	0.070119,	11.5844,	9.26281e-05,	0.00842406,	0,	1000,	1.50608e+09,	0,	0,	0.000872193,	103.03,	25548.5,	0,	816,	57,	0.12,	0,	0.09,	0,	12.72,	4633.27,	1.00746,	4632.26,	12.59,	nan,	0.613442,	0.613442,	1290.07,	354.6,	303463,	352.02,	0,	
307,	58,	6,	308,	0,	0.409814,	0.409814,	37.9883,	0.000515441,	0,	0.161299,	0.331655,	0.00322772,	0.989685,	0.090986,	0.000592635,	0.995422,	52.2585,	7.30648,	2.00646,	29.6905,	2.36394,	0.500889,	19.9542,	0,	0,	0,	666,	0.390758,	0.390758,	36.6017,	0.000525482,	0.0709924,	0.0707169,	10.6748,	9.25397e-05,	0.0129783,	0,	1000,	1.50609e+09,	0,	0,	0.000855597,	102.98,	31473.5,	0,	985,	58,	0.66,	0,	0.25,	0,	12.06,	5676.04,	1.00699,	5675.03,	12.05,	nan,	0.613442,	0.613442,	1290.07,	366.66,	309140,	364.07,	0,	
340,	59,	6,	341,	0,	0.420234,	0.420234,	21.5417,	0.000518836,	0,	0.326819,	0.686582,	0.984169,	0.00366511,	0.117642,	0.0360889,	0.0485863,	59.7069,	12.9853,	3.96834,	0.109953,	2.47057,	0.554133,	10.4859,	0,	0,	0,	666,	0.413633,	0.413633,	31.6715,	0.000525625,	0.0757919,	0.0754978,	11.215,	9.75228e-05,	0.00984261,	0,	1000,	1.50609e+09,	0,	0,	0.000867502,	104.17,	19047.2,	0,	656,	59,	0.67,	0,	0.15,	0,	12.11,	3574.31,	1.0075,	3573.3,	11.86,	nan,	0.613442,	0.613442,	1290.07,	378.77,	312714,	375.93,	0,	
237,	60,	6,	238,	0,	0.391058,	0.391058,	39.241,	0.000520916,	0,	0.00233377,	0.783781,	0.902816,	0.00543863,	0.0520151,	0.0563351,	0.935762,	45.105,	14.5405,	3.80563,	0.163159,	2.20806,	0.584503,	19.3576,	0,	0,	0,	666,	0.397892,	0.397892,	35.7182,	0.00051704,	0.0615362,	0.0612974,	4.89278,	7.82946e-05,	0.00912433,	0,	1000,	1.50609e+09,	0,	0,	0.000651251,	104.74,	32154.2,	0,	928,	60,	0.66,	0,	0.18,	0,	11.57,	5846.6,	1.00767,	5845.59,	11.51,	nan,	0.613442,	0.613442,	1290.07,	390.34,	318560,	387.44,	0,	
370,	61,	6,	371,	0,	0.433504,	0.433504,	24.7069,	0.000526782,	0,	0.995312,	0.507657,	0.993826,	0.00510535,	0.727668,	0.108872,	0.00116223,	89.7891,	10.1225,	3.98765,	0.153161,	4.91067,	0.663307,	10.0116,	0,	0,	0,	666,	0.4068,	0.4068,	26.841,	0.000517242,	0.06387,	0.0636222,	5.87276,	8.29533e-05,	0.00858499,	0,	1000,	1.50609e+09,	0,	0,	0.000633623,	104.49,	28335,	0,	924,	61,	0.66,	0,	0.16,	0,	11.61,	5131.02,	1.00797,	5130.01,	11.55,	nan,	0.613442,	0.613442,	1290.07,	401.95,	323691,	398.99,	0,	
274,	62,	6,	275,	0,	0.401296,	0.401296,	38.0655,	0.000515587,	0,	0.233214,	0.18669,	0.0184569,	0.978461,	0.00949621,	0.00219112,	0.995252,	55.4946,	4.98704,	2.03691,	29.3538,	2.03798,	0.503287,	19.9525,	0,	0,	0,	666,	0.328475,	0.328475,	37.0734,	0.000441585,	0.0415699,	0.0414086,	8.66991,	5.67289e-05,	0.0103376,	0,	1000,	1.50609e+09,	0,	0,	0.000789631,	104.77,	27091.6,	0,	991,	62,	0.21,	0,	0.16,	0,	11.51,	4942.77,	1.00775,	4941.77,	11.5,	nan,	0.613442,	0.613442,	1290.07,	413.46,	328634,	410.49,	0,	
244,	63,	6,	245,	0,	0.39426,	0.39426,	39.8475,	0.000515474,	0,	0.295178,	0.145928,	0.512954,	0.0208171,	0.0899628,	0.000950841,	0.993839,	58.283,	4.33485,	3.02591,	0.624512,	2.35985,	0.501426,	19.9384,	0,	0,	0,	666,	0.364593,	0.364593,	36.5308,	0.000503349,	0.0318339,	0.0317104,	10.0223,	4.201e-05,	0.0108484,	0,	1000,	1.50609e+09,	0,	0,	0.000326967,	87.9,	31622.9,	0,	817,	63,	0.64,	0,	0.36,	0,	8.04,	5735.53,	1.01624,	5734.51,	7.94,	nan,	0.613442,	0.613442,	1290.07,	421.5,	334370,	418.43,	0,	
348,	64,	6,	349,	0,	0.425792,	0.425792,	37.8633,	0.000541248,	0,	0.167977,	0.175919,	0.243697,	0.991488,	0.125869,	0.21932,	0.992709,	52.559,	4.8147,	2.48739,	29.7446,	2.50348,	0.828981,	19.9271,	0,	0,	0,	666,	0.281304,	0.281304,	41.0717,	0.000509287,	0.0352686,	0.0351318,	5.65937,	1.72318e-05,	0.0440383,	0,	1000,	1.50609e+09,	0,	0,	0.000713497,	2326.62,	29511.7,	0,	976,	64,	0.87,	0,	0.83,	0,	235.14,	5335,	1.02186,	5333.97,	2.09,	233.03,	0.613442,	0.613442,	1523.1,	423.61,	339705,	420.52,	0,	
330,	65,	6,	331,	0,	0.416254,	0.416254,	32.7714,	0.000518105,	0,	0.575154,	0.00923356,	0.0124875,	0.00715656,	0.0387269,	0.0287241,	0.717026,	70.8819,	2.14774,	2.02497,	0.214697,	2.15491,	0.543086,	17.1703,	0,	0,	0,	666,	0.184015,	0.184015,	42.041,	0.000539734,	0.0484787,	0.0482905,	5.44083,	2.58179e-05,	0.102957,	0,	1000,	1.50609e+09,	0,	0,	0.00388237,	83.53,	23504.5,	0,	984,	65,	0.97,	0,	0.9,	0,	7.35,	4291.07,	1.00898,	4290.06,	7.34,	nan,	0.613442,	0.613442,	1523.1,	430.96,	343996,	427.86,	0,	
369,	66,	6,	370,	0,	0.433475,	0.433475,	30.4455,	0.000515661,	0,	0.998618,	0.389602,	0.00965014,	0.994265,	0.17774,	0.00299672,	0.589781,	89.9378,	8.23364,	2.0193,	29.8279,	2.71096,	0.504495,	15.8978,	0,	0,	0,	666,	0.387993,	0.387993,	37.6284,	0.000535107,	0.0796224,	0.0793134,	12.1214,	2.45374e-05,	0.000475781,	0,	1000,	1.5061e+09,	0,	0,	2.24104e-05,	107.89,	25926.3,	0,	955,	66,	0.97,	0,	0.01,	0,	12.21,	4730.08,	1.01068,	4729.07,	12.17,	nan,	0.613442,	0.613442,	1523.1,	443.17,	348726,	440.03,	0,	
394,	67,	6,	395,	0,	0.448464,	0.448464,	20.6666,	0.000526076,	0,	0.000968047,	0.453427,	0.0115867,	0.992569,	0.0577113,	0.102869,	0.0153427,	45.0436,	9.25483,	2.02317,	29.7771,	2.23085,	0.654304,	10.1534,	0,	0,	0,	666,	0.381533,	0.381533,	25.2936,	0.000511963,	0.0653939,	0.0651402,	5.68521,	4.25511e-05,	0.000885367,	0,	1000,	1.5061e+09,	0,	0,	3.95357e-05,	110.83,	20332,	0,	962,	67,	0.7,	0,	0.02,	0,	13.3,	3775.49,	1.01448,	3774.48,	13.26,	nan,	0.613442,	0.613442,	1523.1,	456.47,	352501,	453.29,	0,	
292,	68,	6,	293,	0,	0.404632,	0.404632,	23.8763,	0.000520431,	0,	0.533056,	0.0689062,	0.392111,	0.0332731,	0.036789,	0.0517197,	0.00368571,	68.9875,	3.1025,	2.78422,	0.998192,	2.14716,	0.57758,	10.0369,	0,	0,	0,	666,	0.208984,	0.208984,	22.1829,	0.000516178,	0.0216831,	0.0215989,	8.24877,	1.79519e-05,	0.0926753,	0,	1000,	1.5061e+09,	0,	0,	0.00204248,	111.38,	20777.9,	0,	912,	68,	0.93,	0,	0.91,	0,	12.89,	3823.7,	1.00839,	3822.69,	12.82,	nan,	0.613442,	0.613442,	1523.1,	469.36,	356325,	466.11,	0,	
285,	69,	6,	286,	0,	0.402603,	0.402603,	25.245,	0.000519669,	0,	0.238499,	0.136435,	0.383885,	0.0176336,	0.101447,	0.0443205,	0.0150493,	55.7324,	4.18296,	2.76777,	0.529008,	2.40579,	0.566481,	10.1505,	0,	0,	0,	666,	0.249362,	0.249362,	26.3396,	0.000500694,	0.0362929,	0.0361521,	6.07284,	6.43856e-06,	0.00448374,	0,	1000,	1.5061e+09,	0,	0,	0.000381004,	109.09,	23652.3,	0,	965,	69,	0.95,	0,	0.12,	0,	11.66,	4327.08,	1.01381,	4326.06,	11.63,	nan,	0.613442,	0.613442,	1523.1,	481.02,	360652,	477.74,	0,	
246,	70,	6,	247,	0,	0.394524,	0.394524,	37.7906,	0.00051577,	0,	0.427439,	0.0507963,	0.031407,	0.964898,	0.0116736,	0.00417646,	0.999357,	64.2347,	2.81274,	2.06281,	28.9469,	2.04669,	0.506265,	19.9936,	0,	0,	0,	666,	0.196431,	0.196431,	41.3003,	0.000509466,	0.0300108,	0.0298943,	3.82839,	2.04868e-05,	0.0166448,	0,	1000,	1.5061e+09,	0,	0,	0.000682709,	114.12,	25487.1,	0,	995,	70,	0.83,	0,	0.48,	0,	13.9,	4658.23,	1.00708,	4657.22,	13.89,	nan,	0.613442,	0.613442,	1523.1,	494.92,	365310,	491.63,	0,	
268,	71,	6,	269,	0,	0.400499,	0.400499,	38.5311,	0.000516996,	0,	0.323216,	0.109646,	0.272653,	0.674733,	0.00812706,	0.01727,	0.944509,	59.5447,	3.75434,	2.54531,	20.242,	2.03251,	0.525905,	19.4451,	0,	0,	0,	666,	0.225379,	0.225379,	40.4924,	0.000509565,	0.0247598,	0.0246637,	1.65281,	1.30382e-05,	0.00154336,	0,	1000,	1.5061e+09,	0,	0,	6.35062e-05,	94.95,	23893.6,	0,	999,	71,	0.93,	0,	0.1,	0,	8.4,	4360.12,	1.00764,	4359.12,	8.39,	nan,	0.613442,	0.613442,	1523.1,	503.32,	369671,	500.02,	0,	
279,	72,	6,	280,	0,	0.401789,	0.401789,	34.1837,	0.000525629,	0,	0.00406462,	0.173917,	0.370572,	0.386312,	0.0416329,	0.0990156,	0.587748,	45.1829,	4.78268,	2.74114,	11.5893,	2.16653,	0.648523,	15.8775,	0,	0,	0,	666,	0.232335,	0.232335,	25.1526,	0.000486905,	0.0343125,	0.0341794,	2.62752,	1.7779e-05,	0.0106125,	0,	1000,	1.5061e+09,	0,	0,	0.000460425,	126.4,	24917.8,	0,	956,	72,	0.43,	0,	0.28,	0,	14.77,	4598.27,	1.00944,	4597.26,	14.73,	nan,	0.613442,	0.613442,	1523.1,	518.09,	374269,	514.75,	0,	
213,	73,	6,	214,	0,	0.382788,	0.382788,	37.0051,	0.000515454,	0,	0.00127059,	0.163172,	0.334049,	0.373499,	0.009938,	0.000739746,	0.707282,	45.0572,	4.61075,	2.6681,	11.205,	2.03975,	0.50111,	17.0728,	7.72901e-07,	0.00377,	0.00377,	666,	0.214726,	0.214726,	29.6404,	0.000485246,	0.0312253,	0.0311041,	2.6324,	1.87061e-05,	0.00880452,	0,	1000,	1.5061e+09,	0,	0,	0.000315933,	125.25,	26551.9,	0,	895,	73,	0.4,	0,	0.3,	0,	14,	4863.73,	1.0113,	4862.72,	13.93,	nan,	0.617212,	0.617212,	1523.1,	532.09,	379132,	528.68,	0,	
313,	74,	6,	314,	0,	0.411998,	0.411998,	34.7937,	0.000538519,	0,	0.858064,	0.232071,	0.275698,	0.0149331,	0.0451789,	0.200023,	0.784664,	83.6129,	5.71314,	2.5514,	0.447993,	2.18072,	0.800035,	17.8466,	0,	0,	0,	666,	0.337581,	0.337581,	42.4109,	0.000508556,	0.051802,	0.051601,	2.87166,	5.68614e-05,	0.0315747,	0,	1000,	1.5061e+09,	0,	0,	0.0018111,	2491.79,	24217.5,	0,	965,	74,	0.63,	0,	0.48,	0,	254.92,	4410.85,	1.01479,	4409.83,	2.06,	252.84,	0.617212,	0.617212,	1775.94,	534.17,	383543,	530.74,	0,	
331,	75,	6,	332,	0,	0.416878,	0.416878,	23.243,	0.000530929,	0,	0.99354,	0.219291,	0.136895,	0.00295499,	0.107291,	0.142851,	0.0366684,	89.7093,	5.50865,	2.27379,	0.0886498,	2.42916,	0.714276,	10.3667,	0,	0,	0,	666,	0.293194,	0.293194,	23.5937,	0.000451416,	0.0642396,	0.0639904,	2.20475,	7.35977e-05,	0.0173067,	0,	1000,	1.5061e+09,	0,	0,	0.000955006,	98.75,	21139.8,	0,	957,	75,	0.3,	0,	0.28,	0,	8.65,	3878.74,	1.01714,	3877.72,	8.63,	nan,	0.617212,	0.617212,	1775.94,	542.82,	387422,	539.37,	0,	
286,	76,	6,	287,	0,	0.402656,	0.402656,	35.4317,	0.000520492,	0,	0.000682016,	0.999874,	0.00516002,	0.0260402,	0.0167442,	0.0522962,	0.992957,	45.0307,	17.998,	2.01032,	0.781205,	2.06698,	0.578444,	19.9296,	0,	0,	0,	666,	0.358812,	0.358812,	30.2259,	0.00051252,	0.0836335,	0.083309,	2.67179,	9.35237e-05,	0.0196523,	0,	1000,	1.50611e+09,	0,	0,	0.00199475,	127.41,	31491.5,	0,	888,	76,	0.6,	0,	0.24,	0,	14.57,	5680.07,	1.00757,	5679.06,	14.5,	nan,	0.617212,	0.617212,	1775.94,	557.39,	393102,	553.87,	0,	
243,	77,	6,	244,	0,	0.394217,	0.394217,	38.8098,	0.000515695,	0,	0.00180544,	0.157001,	0.0297408,	0.0548869,	0.0605797,	0.00336751,	0.98788,	45.0812,	4.51201,	2.05948,	1.64661,	2.24232,	0.505051,	19.8788,	0,	0,	0,	666,	0.347964,	0.347964,	38.575,	0.000517246,	0.0187398,	0.0186671,	0.678121,	2.06794e-05,	0.0124732,	0,	1000,	1.50611e+09,	0,	0,	0.000399053,	127.61,	32608.6,	0,	995,	77,	0.91,	0,	0.36,	0,	14.21,	5866.68,	1.00804,	5865.67,	14.19,	nan,	0.617212,	0.617212,	1775.94,	571.6,	398969,	568.06,	0,	
